dteday,mnth,hr,holiday,workingday,weathersit,temp,hum,windspeed,cnt,isWorking,monthCount,dayWeek,workTime,xformHr,xformWorkHr
2011-05-18T14:00:00Z,5,11,0,1,2,0.22337815749081932,1.6211653429097228,-0.8214600175171927,23,1,5,3,11,6,6
2011-05-18T15:00:00Z,5,12,0,1,1,0.32724398045295955,1.6211653429097228,0.8860731662687753,54,1,5,3,12,7,7
2011-05-18T16:00:00Z,5,13,0,1,2,0.32724398045295955,1.0510098740353309,1.1304735597355082,122,1,5,3,13,8,8
2011-05-18T17:00:00Z,5,14,0,1,2,0.43110980341509914,0.7918482972742439,0.7642816658455542,138,1,5,3,14,9,9
2011-05-18T18:00:00Z,5,15,0,1,1,0.5349756263772394,0.7918482972742439,0.5198812723788213,167,1,5,3,15,10,10
2011-05-18T19:00:00Z,5,16,0,1,1,0.5349756263772394,0.5326867205131564,0.031897878065646354,294,1,5,3,16,11,11
2011-05-18T20:00:00Z,5,17,0,1,1,0.5349756263772394,0.3253574591042863,-0.4560855162475288,565,1,5,3,17,12,12
2011-05-18T21:00:00Z,5,18,0,1,1,0.5349756263772394,0.5326867205131564,0.27629827153237885,489,1,5,3,18,13,13
2011-05-18T22:00:00Z,5,19,0,1,3,0.32724398045295955,1.3101714507964184,-0.4560855162475288,331,1,5,3,19,14,14
2011-05-18T23:00:00Z,5,20,0,1,3,0.32724398045295955,1.3101714507964184,-0.4560855162475288,213,1,5,3,20,15,15
2011-05-19T00:00:00Z,5,21,0,1,1,0.11951233452867913,1.3101714507964184,-1.5538438052971004,85,1,5,3,21,16,16
2011-05-19T01:00:00Z,5,22,0,1,1,0.11951233452867913,1.0510098740353309,-1.5538438052971004,117,1,5,3,22,17,17
2011-05-19T02:00:00Z,5,23,0,1,1,0.11951233452867913,1.6211653429097228,-0.8214600175171927,59,1,5,3,23,18,18
2011-05-19T03:00:00Z,5,0,0,1,1,0.11951233452867913,1.6211653429097228,-0.6996685170939714,29,1,5,4,0,19,19
2011-05-19T04:00:00Z,5,1,0,1,1,0.01564651156653893,1.6211653429097228,-1.5538438052971004,6,1,5,4,1,20,20
2011-05-19T05:00:00Z,5,2,0,1,1,0.01564651156653893,1.6211653429097228,-1.5538438052971004,15,1,5,4,2,21,21
2011-05-19T06:00:00Z,5,3,0,1,1,-0.08821931139560127,1.9321592350230279,-1.5538438052971004,4,1,5,4,3,22,22
2011-05-19T07:00:00Z,5,4,0,1,1,-0.08821931139560127,1.6211653429097228,-1.5538438052971004,5,1,5,4,4,23,23
2011-05-19T08:00:00Z,5,5,0,1,1,-0.08821931139560127,1.6211653429097228,-1.5538438052971004,26,1,5,4,5,0,0
2011-05-19T09:00:00Z,5,6,0,1,2,0.01564651156653893,1.6211653429097228,-1.5538438052971004,103,1,5,4,6,1,1
2011-05-19T10:00:00Z,5,7,0,1,2,0.01564651156653893,1.9321592350230279,-1.5538438052971004,257,1,5,4,7,2,2
2011-05-19T11:00:00Z,5,8,0,1,2,0.11951233452867913,1.3101714507964184,-1.5538438052971004,487,1,5,4,8,3,3
2011-05-19T12:00:00Z,5,9,0,1,2,0.22337815749081932,1.3101714507964184,-0.8214600175171927,216,1,5,4,9,4,4
2011-05-19T13:00:00Z,5,10,0,1,2,0.22337815749081932,1.0510098740353309,-1.5538438052971004,130,1,5,4,10,5,5
2011-05-19T14:00:00Z,5,11,0,1,3,0.22337815749081932,1.3101714507964184,-0.21168512278079613,164,1,5,4,11,6,6
2011-05-19T15:00:00Z,5,12,0,1,2,0.43110980341509914,0.7918482972742439,-0.6996685170939714,168,1,5,4,12,7,7
2011-05-19T16:00:00Z,5,13,0,1,3,0.43110980341509914,0.0661958823431994,0.5198812723788213,183,1,5,4,13,8,8
2011-05-19T17:00:00Z,5,14,0,1,3,0.22337815749081932,0.5326867205131564,0.031897878065646354,180,1,5,4,14,9,9
2011-05-19T18:00:00Z,5,15,0,1,1,0.32724398045295955,0.7918482972742439,-0.21168512278079613,188,1,5,4,15,10,10
2011-05-19T19:00:00Z,5,16,0,1,1,0.43110980341509914,0.0661958823431994,0.031897878065646354,302,1,5,4,16,11,11
2011-05-19T20:00:00Z,5,17,0,1,1,0.32724398045295955,0.7918482972742439,-0.21168512278079613,547,1,5,4,17,12,12
2011-05-19T21:00:00Z,5,18,0,1,1,0.5349756263772394,-0.40029495582675756,-0.21168512278079613,513,1,5,4,18,13,13
2011-05-19T22:00:00Z,5,19,0,1,1,0.43110980341509914,-0.1411333790656706,-0.4560855162475288,410,1,5,4,19,14,14
2011-05-19T23:00:00Z,5,20,0,1,1,0.22337815749081932,0.7400159819220263,0.7642816658455542,282,1,5,4,20,15,15
2011-05-20T00:00:00Z,5,21,0,1,1,0.22337815749081932,0.7400159819220263,0.7642816658455542,209,1,5,4,21,16,16
2011-05-20T01:00:00Z,5,22,0,1,3,0.01564651156653893,0.9991775586831133,0.8860731662687753,79,1,5,4,22,17,17
2011-05-20T02:00:00Z,5,23,0,1,1,-0.08821931139560127,1.6211653429097228,-1.5538438052971004,72,1,5,4,23,18,18
2011-05-20T03:00:00Z,5,0,0,1,1,-0.1920851343577412,1.6211653429097228,-0.8214600175171927,48,1,5,5,0,19,19
2011-05-20T04:00:00Z,5,1,0,1,1,-0.1920851343577412,1.9321592350230279,-1.5538438052971004,25,1,5,5,1,20,20
2011-05-20T05:00:00Z,5,2,0,1,1,-0.29595095731988136,1.9321592350230279,-0.8214600175171927,8,1,5,5,2,21,21
2011-05-20T06:00:00Z,5,3,0,1,1,-0.29595095731988136,1.9321592350230279,-1.5538438052971004,5,1,5,5,3,22,22
2011-05-20T07:00:00Z,5,4,0,1,1,-0.29595095731988136,1.6211653429097228,-0.8214600175171927,5,1,5,5,4,23,23
2011-05-20T08:00:00Z,5,5,0,1,1,-0.29595095731988136,1.6211653429097228,-0.6996685170939714,28,1,5,5,5,0,0
2011-05-20T09:00:00Z,5,6,0,1,1,-0.1920851343577412,1.3101714507964184,-0.6996685170939714,117,1,5,5,6,1,1
2011-05-20T10:00:00Z,5,7,0,1,1,0.01564651156653893,0.7400159819220263,-0.21168512278079613,319,1,5,5,7,2,2
2011-05-20T11:00:00Z,5,8,0,1,1,0.22337815749081932,0.27352514375206943,-1.5538438052971004,517,1,5,5,8,3,3
2011-05-20T12:00:00Z,5,9,0,1,1,0.22337815749081932,0.27352514375206943,0.27629827153237885,234,1,5,5,9,4,4
2011-05-20T13:00:00Z,5,10,0,1,1,0.32724398045295955,0.0661958823431994,0.031897878065646354,148,1,5,5,10,5,5
2011-05-20T14:00:00Z,5,11,0,1,2,0.43110980341509914,-0.1411333790656706,0.031897878065646354,196,1,5,5,11,6,6
2011-05-20T15:00:00Z,5,12,0,1,2,0.5349756263772394,-0.34846264047454006,0.5198812723788213,255,1,5,5,12,7,7
2011-05-20T16:00:00Z,5,13,0,1,3,0.5349756263772394,-0.34846264047454006,0.7642816658455542,232,1,5,5,13,8,8
2011-05-20T17:00:00Z,5,14,0,1,1,0.6388414493393796,-0.5039595865311925,0.27629827153237885,197,1,5,5,14,9,9
2011-05-20T18:00:00Z,5,15,0,1,2,0.5349756263772394,-0.34846264047454006,0.031897878065646354,242,1,5,5,15,10,10
2011-05-20T19:00:00Z,5,16,0,1,2,0.5349756263772394,-0.5039595865311925,-0.21168512278079613,330,1,5,5,16,11,11
2011-05-20T20:00:00Z,5,17,0,1,1,0.6388414493393796,-0.5039595865311925,-1.5538438052971004,554,1,5,5,17,12,12
2011-05-20T21:00:00Z,5,18,0,1,1,0.5349756263772394,-0.34846264047454006,-0.21168512278079613,473,1,5,5,18,13,13
2011-05-20T22:00:00Z,5,19,0,1,1,0.43110980341509914,0.0661958823431994,-0.8214600175171927,302,1,5,5,19,14,14
2011-05-20T23:00:00Z,5,20,0,1,1,0.43110980341509914,0.0661958823431994,-0.6996685170939714,220,1,5,5,20,15,15
2011-05-21T00:00:00Z,5,21,0,1,1,0.32724398045295955,0.0661958823431994,-0.6996685170939714,195,1,5,5,21,16,16
2011-05-21T01:00:00Z,5,22,0,1,1,0.22337815749081932,0.5326867205131564,-1.5538438052971004,152,1,5,5,22,17,17
2011-05-21T02:00:00Z,5,23,0,1,1,0.11951233452867913,0.48085440516093886,-0.21168512278079613,115,1,5,5,23,18,18
2011-05-21T03:00:00Z,5,0,0,0,1,0.11951233452867913,0.7400159819220263,-0.6996685170939714,98,0,5,6,24,19,43
2011-05-21T04:00:00Z,5,1,0,0,1,0.11951233452867913,0.48085440516093886,-1.5538438052971004,72,0,5,6,25,20,44
2011-05-21T05:00:00Z,5,2,0,0,1,0.11951233452867913,0.48085440516093886,-0.6996685170939714,40,0,5,6,26,21,45
2011-05-21T06:00:00Z,5,3,0,0,1,-0.08821931139560127,0.9991775586831133,-0.6996685170939714,19,0,5,6,27,22,46
2011-05-21T07:00:00Z,5,4,0,0,1,-0.1920851343577412,1.3101714507964184,-0.4560855162475288,7,0,5,6,28,23,47
2011-05-21T08:00:00Z,5,5,0,0,1,-0.1920851343577412,1.3101714507964184,-0.6996685170939714,5,0,5,6,29,0,24
2011-05-21T09:00:00Z,5,6,0,0,1,0.01564651156653893,0.9991775586831133,-0.4560855162475288,28,0,5,6,30,1,25
2011-05-21T10:00:00Z,5,7,0,0,1,0.22337815749081932,0.5326867205131564,-0.4560855162475288,43,0,5,6,31,2,26
2011-05-21T11:00:00Z,5,8,0,0,1,0.32724398045295955,0.27352514375206943,0.7642816658455542,126,0,5,6,32,3,27
2011-05-21T12:00:00Z,5,9,0,0,1,0.5349756263772394,0.0661958823431994,0.27629827153237885,225,0,5,6,33,4,28
2011-05-21T13:00:00Z,5,10,0,0,1,0.6388414493393796,-0.0893010637134531,-0.6996685170939714,323,0,5,6,34,5,29
2011-05-21T14:00:00Z,5,11,0,0,1,0.7427072723015198,-0.5039595865311925,-0.4560855162475288,418,0,5,6,35,6,30
2011-05-21T15:00:00Z,5,12,0,0,1,0.84657309526366,-0.6594565325878451,-1.5538438052971004,493,0,5,6,36,7,31
2011-05-21T16:00:00Z,5,13,0,0,1,1.0543047411879398,-0.9186181093489323,-1.5538438052971004,462,0,5,6,37,8,32
2011-05-21T17:00:00Z,5,14,0,0,1,1.15817056415008,-1.0741150554055847,-1.5538438052971004,456,0,5,6,38,9,33
2011-05-21T18:00:00Z,5,15,0,0,1,1.15817056415008,-0.9186181093489323,0.5198812723788213,506,0,5,6,39,10,34
2011-05-21T19:00:00Z,5,16,0,0,2,1.15817056415008,-1.229612001462237,0.5198812723788213,471,0,5,6,40,11,35
2011-05-21T20:00:00Z,5,17,0,0,2,1.15817056415008,-1.0741150554055847,-0.21168512278079613,444,0,5,6,41,12,36
2011-05-21T21:00:00Z,5,18,0,0,2,1.0543047411879398,-0.9186181093489323,-0.21168512278079613,444,0,5,6,42,13,37
2011-05-21T22:00:00Z,5,19,0,0,1,0.9504389182258002,-0.8149534786444975,-0.21168512278079613,301,0,5,6,43,14,38
2011-05-21T23:00:00Z,5,20,0,0,1,0.6388414493393796,-0.0893010637134531,-1.5538438052971004,248,0,5,6,44,15,39
2011-05-22T00:00:00Z,5,21,0,0,1,0.6388414493393796,-0.0893010637134531,-0.6996685170939714,227,0,5,6,45,16,40
2011-05-22T01:00:00Z,5,22,0,0,1,0.5349756263772394,0.3253574591042863,-0.4560855162475288,204,0,5,6,46,17,41
2011-05-22T02:00:00Z,5,23,0,0,1,0.43110980341509914,0.7918482972742439,-0.8214600175171927,145,0,5,6,47,18,42
2011-05-22T03:00:00Z,5,0,0,0,1,0.22337815749081932,1.3101714507964184,-0.21168512278079613,131,0,5,7,24,19,43
2011-05-22T04:00:00Z,5,1,0,0,1,0.11951233452867913,1.6211653429097228,-0.4560855162475288,98,0,5,7,25,20,44
2011-05-22T05:00:00Z,5,2,0,0,1,0.11951233452867913,1.6211653429097228,-0.6996685170939714,68,0,5,7,26,21,45
2011-05-22T06:00:00Z,5,3,0,0,1,0.01564651156653893,1.9321592350230279,-0.6996685170939714,33,0,5,7,27,22,46
2011-05-22T07:00:00Z,5,4,0,0,1,0.01564651156653893,1.9321592350230279,-1.5538438052971004,12,0,5,7,28,23,47
2011-05-22T08:00:00Z,5,5,0,0,1,0.01564651156653893,1.9321592350230279,-0.6996685170939714,6,0,5,7,29,0,24
2011-05-22T09:00:00Z,5,6,0,0,1,0.11951233452867913,1.6211653429097228,-0.6996685170939714,18,0,5,7,30,1,25
2011-05-22T10:00:00Z,5,7,0,0,1,0.22337815749081932,1.3101714507964184,-0.6996685170939714,40,0,5,7,31,2,26
2011-05-22T11:00:00Z,5,8,0,0,1,0.5349756263772394,0.5326867205131564,-0.8214600175171927,94,0,5,7,32,3,27
2011-05-22T12:00:00Z,5,9,0,0,1,0.6388414493393796,0.3253574591042863,-0.6996685170939714,189,0,5,7,33,4,28
2011-05-22T13:00:00Z,5,10,0,0,1,0.7427072723015198,0.1180281976954169,-0.4560855162475288,305,0,5,7,34,5,29
2011-05-22T14:00:00Z,5,11,0,0,1,1.0543047411879398,-0.45212727117897505,0.031897878065646354,373,0,5,7,35,6,30
2011-05-22T15:00:00Z,5,12,0,0,2,1.15817056415008,-0.6076242172356275,0.031897878065646354,401,0,5,7,36,7,31
2011-05-22T16:00:00Z,5,13,0,0,2,0.84657309526366,-0.45212727117897505,0.27629827153237885,455,0,5,7,37,8,32
2011-05-22T17:00:00Z,5,14,0,0,3,0.6388414493393796,0.3253574591042863,0.031897878065646354,316,0,5,7,38,9,33
2011-05-22T18:00:00Z,5,15,0,0,2,0.84657309526366,-0.0893010637134531,-0.21168512278079613,331,0,5,7,39,10,34
2011-05-22T19:00:00Z,5,16,0,0,1,0.9504389182258002,-0.0893010637134531,-0.4560855162475288,273,0,5,7,40,11,35
2011-05-22T20:00:00Z,5,17,0,0,1,1.0543047411879398,-0.24479800977010563,0.5198812723788213,306,0,5,7,41,12,36
2011-05-22T21:00:00Z,5,18,0,0,1,0.84657309526366,-0.0893010637134531,0.27629827153237885,358,0,5,7,42,13,37
2011-05-22T22:00:00Z,5,19,0,0,1,0.84657309526366,-0.0893010637134531,0.031897878065646354,300,0,5,7,43,14,38
2011-05-22T23:00:00Z,5,20,0,0,1,0.7427072723015198,0.1180281976954169,-0.21168512278079613,231,0,5,7,44,15,39
2011-05-23T00:00:00Z,5,21,0,0,1,0.6388414493393796,0.5326867205131564,0.031897878065646354,136,0,5,7,45,16,40
2011-05-23T01:00:00Z,5,22,0,0,1,0.5349756263772394,1.0510098740353309,-0.4560855162475288,121,0,5,7,46,17,41
2011-05-23T02:00:00Z,5,23,0,0,2,0.43110980341509914,1.0510098740353309,-0.4560855162475288,65,0,5,7,47,18,42
2011-05-23T03:00:00Z,5,0,0,1,2,0.32724398045295955,1.3101714507964184,-0.4560855162475288,41,1,5,1,0,19,19
2011-05-23T04:00:00Z,5,1,0,1,1,0.32724398045295955,1.3101714507964184,-0.6996685170939714,9,1,5,1,1,20,20
2011-05-23T05:00:00Z,5,2,0,1,3,0.32724398045295955,1.3101714507964184,-0.21168512278079613,5,1,5,1,2,21,21
2011-05-23T06:00:00Z,5,3,0,1,3,0.22337815749081932,1.6211653429097228,-0.21168512278079613,4,1,5,1,3,22,22
2011-05-23T07:00:00Z,5,4,0,1,2,0.22337815749081932,1.6211653429097228,-1.5538438052971004,4,1,5,1,4,23,23
2011-05-23T08:00:00Z,5,5,0,1,2,0.22337815749081932,1.6211653429097228,-1.5538438052971004,11,1,5,1,5,0,0
2011-05-23T09:00:00Z,5,6,0,1,2,0.22337815749081932,1.9321592350230279,-1.5538438052971004,96,1,5,1,6,1,1
2011-05-23T10:00:00Z,5,7,0,1,2,0.32724398045295955,1.6211653429097228,-0.6996685170939714,236,1,5,1,7,2,2
2011-05-23T11:00:00Z,5,8,0,1,1,0.5349756263772394,1.3101714507964184,0.031897878065646354,409,1,5,1,8,3,3
2011-05-23T12:00:00Z,5,9,0,1,1,0.5349756263772394,1.3101714507964184,0.27629827153237885,167,1,5,1,9,4,4
2011-05-23T13:00:00Z,5,10,0,1,1,0.84657309526366,0.5845190358653739,0.8860731662687753,121,1,5,1,10,5,5
2011-05-23T14:00:00Z,5,11,0,1,1,0.9504389182258002,0.3253574591042863,1.618456954048683,180,1,5,1,11,6,6
2011-05-23T15:00:00Z,5,12,0,1,1,0.9504389182258002,0.3253574591042863,1.618456954048683,204,1,5,1,12,7,7
2011-05-23T16:00:00Z,5,13,0,1,2,1.2620363871122202,-0.24479800977010563,1.8620399548951256,204,1,5,1,13,8,8
2011-05-23T17:00:00Z,5,14,0,1,2,1.15817056415008,-0.03746874836123561,2.7162152430982545,187,1,5,1,14,9,9
2011-05-23T18:00:00Z,5,15,0,1,2,1.15817056415008,-0.03746874836123561,2.106440348361858,176,1,5,1,15,10,10
2011-05-23T19:00:00Z,5,16,0,1,2,1.15817056415008,-0.03746874836123561,0.8860731662687753,279,1,5,1,16,11,11
2011-05-23T20:00:00Z,5,17,0,1,3,1.15817056415008,0.37718977445650387,1.618456954048683,429,1,5,1,17,12,12
2011-05-23T21:00:00Z,5,18,0,1,1,1.0543047411879398,0.5845190358653739,0.7642816658455542,453,1,5,1,18,13,13
2011-05-23T22:00:00Z,5,19,0,1,1,1.0543047411879398,0.5845190358653739,0.27629827153237885,358,1,5,1,19,14,14
2011-05-23T23:00:00Z,5,20,0,1,1,0.7427072723015198,1.0510098740353309,0.27629827153237885,310,1,5,1,20,15,15
2011-05-24T00:00:00Z,5,21,0,1,1,0.7427072723015198,1.3620037661486357,0.27629827153237885,188,1,5,1,21,16,16
2011-05-24T01:00:00Z,5,22,0,1,1,0.6388414493393796,1.6211653429097228,0.27629827153237885,131,1,5,1,22,17,17
2011-05-24T02:00:00Z,5,23,0,1,2,0.6388414493393796,1.3101714507964184,0.031897878065646354,72,1,5,1,23,18,18
2011-05-24T03:00:00Z,5,0,0,1,2,0.5349756263772394,1.6211653429097228,0.031897878065646354,35,1,5,2,0,19,19
2011-05-24T04:00:00Z,5,1,0,1,2,0.5349756263772394,1.6211653429097228,-0.21168512278079613,15,1,5,2,1,20,20
2011-05-24T05:00:00Z,5,2,0,1,2,0.5349756263772394,1.6211653429097228,0.031897878065646354,10,1,5,2,2,21,21
2011-05-24T06:00:00Z,5,3,0,1,2,0.43110980341509914,1.6211653429097228,-0.6996685170939714,2,1,5,2,3,22,22
2011-05-24T07:00:00Z,5,4,0,1,1,0.5349756263772394,1.3101714507964184,-0.6996685170939714,4,1,5,2,4,23,23
2011-05-24T08:00:00Z,5,5,0,1,2,0.43110980341509914,1.6211653429097228,0.5198812723788213,24,1,5,2,5,0,0
2011-05-24T09:00:00Z,5,6,0,1,2,0.43110980341509914,1.6211653429097228,0.031897878065646354,112,1,5,2,6,1,1
2011-05-24T10:00:00Z,5,7,0,1,3,0.7427072723015198,0.7918482972742439,0.031897878065646354,314,1,5,2,7,2,2
2011-05-24T11:00:00Z,5,8,0,1,3,0.6388414493393796,1.0510098740353309,0.27629827153237885,434,1,5,2,8,3,3
2011-05-24T12:00:00Z,5,9,0,1,2,0.7427072723015198,0.5326867205131564,0.031897878065646354,138,1,5,2,9,4,4
2011-05-24T13:00:00Z,5,10,0,1,1,1.0543047411879398,-0.0893010637134531,1.1304735597355082,108,1,5,2,10,5,5
2011-05-24T14:00:00Z,5,11,0,1,1,1.2620363871122202,-0.6076242172356275,0.27629827153237885,175,1,5,2,11,6,6
2011-05-24T15:00:00Z,5,12,0,1,1,1.3659022100743603,-0.9186181093489323,1.618456954048683,170,1,5,2,12,7,7
2011-05-24T16:00:00Z,5,13,0,1,1,1.4697680330365006,-0.8667857939967147,0.5198812723788213,190,1,5,2,13,8,8
2011-05-24T17:00:00Z,5,14,0,1,1,1.4697680330365006,-0.8667857939967147,0.7642816658455542,153,1,5,2,14,9,9
2011-05-24T18:00:00Z,5,15,0,1,3,1.2620363871122202,-0.40029495582675756,1.8620399548951256,188,1,5,2,15,10,10
2011-05-24T19:00:00Z,5,16,0,1,1,0.84657309526366,0.3253574591042863,0.031897878065646354,277,1,5,2,16,11,11
2011-05-24T20:00:00Z,5,17,0,1,1,1.0543047411879398,-0.0893010637134531,-0.6996685170939714,548,1,5,2,17,12,12
2011-05-24T21:00:00Z,5,18,0,1,1,1.0543047411879398,0.37718977445650387,0.031897878065646354,564,1,5,2,18,13,13
2011-05-24T22:00:00Z,5,19,0,1,1,0.84657309526366,0.5845190358653739,0.031897878065646354,355,1,5,2,19,14,14
2011-05-24T23:00:00Z,5,20,0,1,1,0.84657309526366,0.5845190358653739,-0.8214600175171927,280,1,5,2,20,15,15
2011-05-25T00:00:00Z,5,21,0,1,1,0.7427072723015198,0.7918482972742439,-0.8214600175171927,189,1,5,2,21,16,16
2011-05-25T01:00:00Z,5,22,0,1,3,0.6388414493393796,1.3101714507964184,0.27629827153237885,141,1,5,2,22,17,17
2011-05-25T02:00:00Z,5,23,0,1,3,0.84657309526366,0.5845190358653739,-0.21168512278079613,66,1,5,2,23,18,18
2011-05-25T03:00:00Z,5,0,0,1,3,0.5349756263772394,1.0510098740353309,0.27629827153237885,35,1,5,3,0,19,19
2011-05-25T04:00:00Z,5,1,0,1,3,0.43110980341509914,1.0510098740353309,0.031897878065646354,8,1,5,3,1,20,20
2011-05-25T05:00:00Z,5,2,0,1,2,0.32724398045295955,1.6211653429097228,-1.5538438052971004,8,1,5,3,2,21,21
2011-05-25T06:00:00Z,5,3,0,1,1,0.22337815749081932,1.9321592350230279,-0.4560855162475288,9,1,5,3,3,22,22
2011-05-25T07:00:00Z,5,4,0,1,1,0.22337815749081932,1.9321592350230279,-0.6996685170939714,3,1,5,3,4,23,23
2011-05-25T08:00:00Z,5,5,0,1,1,0.32724398045295955,1.3101714507964184,-0.8214600175171927,25,1,5,3,5,0,0
2011-05-25T09:00:00Z,5,6,0,1,1,0.32724398045295955,1.6211653429097228,-0.8214600175171927,117,1,5,3,6,1,1
2011-05-25T10:00:00Z,5,7,0,1,1,0.6388414493393796,0.5326867205131564,-0.4560855162475288,313,1,5,3,7,2,2
2011-05-25T11:00:00Z,5,8,0,1,1,0.7427072723015198,0.3253574591042863,0.27629827153237885,531,1,5,3,8,3,3
2011-05-25T12:00:00Z,5,9,0,1,1,0.9504389182258002,0.1180281976954169,-0.8214600175171927,234,1,5,3,9,4,4
2011-05-25T13:00:00Z,5,10,0,1,1,1.0543047411879398,-0.0893010637134531,-0.8214600175171927,135,1,5,3,10,5,5
2011-05-25T14:00:00Z,5,11,0,1,1,1.2620363871122202,-0.6076242172356275,-0.8214600175171927,140,1,5,3,11,6,6
2011-05-25T15:00:00Z,5,12,0,1,1,1.2620363871122202,-0.40029495582675756,-0.4560855162475288,210,1,5,3,12,7,7
2011-05-25T16:00:00Z,5,13,0,1,1,1.2620363871122202,-0.40029495582675756,-0.4560855162475288,202,1,5,3,13,8,8
2011-05-25T17:00:00Z,5,14,0,1,1,1.2620363871122202,-0.40029495582675756,-0.21168512278079613,168,1,5,3,14,9,9
2011-05-25T18:00:00Z,5,15,0,1,1,1.3659022100743603,-0.5557919018834101,0.5198812723788213,182,1,5,3,15,10,10
2011-05-25T19:00:00Z,5,16,0,1,1,1.2620363871122202,-0.6076242172356275,0.7642816658455542,299,1,5,3,16,11,11
2011-05-25T20:00:00Z,5,17,0,1,1,1.2620363871122202,-0.6076242172356275,0.27629827153237885,601,1,5,3,17,12,12
2011-05-25T21:00:00Z,5,18,0,1,1,1.15817056415008,-0.24479800977010563,0.27629827153237885,517,1,5,3,18,13,13
2011-05-25T22:00:00Z,5,19,0,1,1,1.0543047411879398,-0.0893010637134531,-0.4560855162475288,405,1,5,3,19,14,14
2011-05-25T23:00:00Z,5,20,0,1,1,1.0543047411879398,-0.0893010637134531,-0.21168512278079613,340,1,5,3,20,15,15
2011-05-26T00:00:00Z,5,21,0,1,1,0.84657309526366,0.3253574591042863,-0.4560855162475288,236,1,5,3,21,16,16
2011-05-26T01:00:00Z,5,22,0,1,1,0.84657309526366,0.3253574591042863,0.5198812723788213,174,1,5,3,22,17,17
2011-05-26T02:00:00Z,5,23,0,1,1,0.7427072723015198,0.5326867205131564,-0.4560855162475288,86,1,5,3,23,18,18
2011-05-26T03:00:00Z,5,0,0,1,1,0.7427072723015198,0.5326867205131564,-0.4560855162475288,45,1,5,4,0,19,19
2011-05-26T04:00:00Z,5,1,0,1,1,0.7427072723015198,0.5326867205131564,-0.4560855162475288,16,1,5,4,1,20,20
2011-05-26T05:00:00Z,5,2,0,1,1,0.6388414493393796,1.0510098740353309,-0.6996685170939714,14,1,5,4,2,21,21
2011-05-26T06:00:00Z,5,3,0,1,1,0.5349756263772394,1.3101714507964184,-0.8214600175171927,4,1,5,4,3,22,22
2011-05-26T07:00:00Z,5,4,0,1,1,0.5349756263772394,1.3101714507964184,-1.5538438052971004,2,1,5,4,4,23,23
2011-05-26T08:00:00Z,5,5,0,1,2,0.5349756263772394,1.3101714507964184,-0.8214600175171927,27,1,5,4,5,0,0
2011-05-26T09:00:00Z,5,6,0,1,2,0.5349756263772394,1.9321592350230279,-0.8214600175171927,98,1,5,4,6,1,1
2011-05-26T10:00:00Z,5,7,0,1,2,0.6388414493393796,1.6211653429097228,0.5198812723788213,286,1,5,4,7,2,2
2011-05-26T11:00:00Z,5,8,0,1,2,0.84657309526366,1.0510098740353309,-0.21168512278079613,489,1,5,4,8,3,3
2011-05-26T12:00:00Z,5,9,0,1,1,1.15817056415008,0.37718977445650387,-0.21168512278079613,216,1,5,4,9,4,4
2011-05-26T13:00:00Z,5,10,0,1,1,1.0543047411879398,0.5845190358653739,0.7642816658455542,143,1,5,4,10,5,5
2011-05-26T14:00:00Z,5,11,0,1,1,1.2620363871122202,0.16986051304763441,0.27629827153237885,160,1,5,4,11,6,6
2011-05-26T15:00:00Z,5,12,0,1,1,1.4697680330365006,-0.1929656944178881,1.1304735597355082,194,1,5,4,12,7,7
2011-05-26T16:00:00Z,5,13,0,1,1,1.6774996789607803,-0.5557919018834101,0.7642816658455542,197,1,5,4,13,8,8
2011-05-26T17:00:00Z,5,14,0,1,1,1.6774996789607803,-0.5557919018834101,0.7642816658455542,189,1,5,4,14,9,9
2011-05-26T18:00:00Z,5,15,0,1,2,1.6774996789607803,-0.8667857939967147,0.7642816658455542,141,1,5,4,15,10,10
2011-05-26T19:00:00Z,5,16,0,1,2,1.5736338559986407,-0.7112888479400625,1.3740565605819506,291,1,5,4,16,11,11
2011-05-26T20:00:00Z,5,17,0,1,1,1.5736338559986407,-0.8667857939967147,0.7642816658455542,494,1,5,4,17,12,12
2011-05-26T21:00:00Z,5,18,0,1,1,1.5736338559986407,-0.8667857939967147,1.1304735597355082,478,1,5,4,18,13,13
2011-05-26T22:00:00Z,5,19,0,1,1,1.4697680330365006,-0.8667857939967147,1.1304735597355082,378,1,5,4,19,14,14
2011-05-26T23:00:00Z,5,20,0,1,1,1.15817056415008,-0.24479800977010563,-0.21168512278079613,322,1,5,4,20,15,15
2011-05-27T00:00:00Z,5,21,0,1,1,1.15817056415008,-0.03746874836123561,-0.8214600175171927,223,1,5,4,21,16,16
2011-05-27T01:00:00Z,5,22,0,1,1,1.0543047411879398,0.1180281976954169,-0.4560855162475288,180,1,5,4,22,17,17
2011-05-27T02:00:00Z,5,23,0,1,1,1.0543047411879398,0.1180281976954169,0.031897878065646354,90,1,5,4,23,18,18
2011-05-27T03:00:00Z,5,0,0,1,1,0.9504389182258002,0.3253574591042863,0.5198812723788213,69,1,5,5,0,19,19
2011-05-27T04:00:00Z,5,1,0,1,1,1.0543047411879398,-0.24479800977010563,0.8860731662687753,50,1,5,5,1,20,20
2011-05-27T05:00:00Z,5,2,0,1,1,0.9504389182258002,-0.0893010637134531,0.27629827153237885,18,1,5,5,2,21,21
